date,etf,alpha,sector
2014-06-30,XBI,0.0020175087846434625,XBI
2014-07-31,XBI,0.004367096448611482,XBI
2014-08-31,XBI,0.0037040457224227254,XBI
2014-09-30,XBI,0.0036372555701802076,XBI
2014-10-31,XBI,0.003089962048412241,XBI
2014-11-30,XBI,0.007053775096997141,XBI
2014-12-31,XBI,0.0034534765466238595,XBI
2002-06-30,FDN,0.017716236799231844,FDN
2002-07-31,FDN,0.019228200569497422,FDN
2002-08-31,FDN,0.016017624691898727,FDN
2002-09-30,FDN,0.010641579581890975,FDN
2002-10-31,FDN,0.00819608601923569,FDN
2002-11-30,FDN,0.015054436620603955,FDN
2002-12-31,FDN,0.019362892819451277,FDN
2003-01-31,FDN,0.019569139320477578,FDN
2003-02-28,FDN,0.019099186793966008,FDN
2003-03-31,FDN,0.0200663555756303,FDN
2003-04-30,FDN,0.016183242630892082,FDN
2003-05-31,FDN,0.012920542402826116,FDN
2003-06-30,FDN,0.012898832229218254,FDN
2003-07-31,FDN,0.010483913085028407,FDN
2003-08-31,FDN,0.007754469923726408,FDN
2003-09-30,FDN,0.009004020223104372,FDN
2003-10-31,FDN,0.011858504240343145,FDN
2003-11-30,FDN,0.00930218221556189,FDN
2003-12-31,FDN,0.00790729392829113,FDN
2004-01-31,FDN,0.005448789174180995,FDN
2004-02-29,FDN,0.004093091602732104,FDN
2004-03-31,FDN,0.001624924096662022,FDN
2004-04-30,FDN,0.0010716463651837312,FDN
2004-05-31,FDN,-0.0004694060927689248,FDN
2004-06-30,FDN,0.001887105898789332,FDN
2004-07-31,FDN,0.0023565931478493236,FDN
2004-08-31,FDN,0.006493475662320965,FDN
2004-09-30,FDN,0.00274287597167924,FDN
2004-10-31,FDN,0.004237266545700982,FDN
2004-11-30,FDN,0.0016463389795761396,FDN
2004-12-31,FDN,-9.822866817628482e-05,FDN
2005-01-31,FDN,0.0001773746207115504,FDN
2005-02-28,FDN,0.001063473236851067,FDN
2005-03-31,FDN,-0.0035746261174532364,FDN
2005-04-30,FDN,-0.0034350762748967274,FDN
2005-05-31,FDN,-0.0025546325814511392,FDN
2005-06-30,FDN,7.760287852408981e-05,FDN
2005-07-31,FDN,0.0011658524431976403,FDN
2005-08-31,FDN,0.004809692970368135,FDN
2005-09-30,FDN,0.00370631026881431,FDN
2005-10-31,FDN,0.004039889738451765,FDN
2005-11-30,FDN,0.004574106340405875,FDN
2005-12-31,FDN,0.005997464189860349,FDN
2006-01-31,FDN,0.00237647310917629,FDN
2006-02-28,FDN,0.005862041630545755,FDN
2006-03-31,FDN,-0.0006058963769650597,FDN
2006-04-30,FDN,-0.0007482727235071356,FDN
2006-05-31,FDN,0.0039007609698636326,FDN
2006-06-30,FDN,0.0013927664447509662,FDN
2006-07-31,FDN,0.001179323515904735,FDN
2006-08-31,FDN,0.003171953549176881,FDN
2006-09-30,FDN,0.005020908683388011,FDN
2006-10-31,FDN,0.0065030350277832496,FDN
2006-11-30,FDN,0.005283552951177036,FDN
2006-12-31,FDN,0.006119521064807173,FDN
2007-01-31,FDN,0.005868463219075845,FDN
2007-02-28,FDN,0.006002122978250891,FDN
2007-03-31,FDN,0.004892874383408803,FDN
2007-04-30,FDN,0.0009006382115873159,FDN
2007-05-31,FDN,0.00020191052106913058,FDN
2007-06-30,FDN,0.0006469528981663782,FDN
2007-07-31,FDN,0.0005631718068900781,FDN
2007-08-31,FDN,-0.0034276876459554935,FDN
2007-09-30,FDN,-0.006386041294636359,FDN
2007-10-31,FDN,-0.006569471400830113,FDN
2007-11-30,FDN,-0.0084252134936642,FDN
2007-12-31,FDN,-0.0078115981160573195,FDN
2008-01-31,FDN,-0.007924209043074514,FDN
2008-02-29,FDN,-0.004214638606879385,FDN
2008-03-31,FDN,-0.0014183966593434218,FDN
2008-04-30,FDN,0.0009738247608190793,FDN
2008-05-31,FDN,0.0007390825199746746,FDN
2008-06-30,FDN,-0.0010949923625146855,FDN
2008-07-31,FDN,2.3960743109003105e-05,FDN
2008-08-31,FDN,0.0024096043724058294,FDN
2008-09-30,FDN,-5.2213609175669716e-05,FDN
2008-10-31,FDN,0.0005359677975468706,FDN
2008-11-30,FDN,0.0004853225585725288,FDN
2008-12-31,FDN,0.0002210652039689679,FDN
2009-01-31,FDN,0.003842646124344873,FDN
2009-02-28,FDN,0.0022609871391275106,FDN
2009-03-31,FDN,0.0031235807358345642,FDN
2009-04-30,FDN,0.001524792212091633,FDN
2009-05-31,FDN,0.0014493861413234603,FDN
2009-06-30,FDN,0.0014406392461049286,FDN
2009-07-31,FDN,-0.002297257885969812,FDN
2009-08-31,FDN,0.004065474055435044,FDN
2009-09-30,FDN,0.010886907089423086,FDN
2009-10-31,FDN,0.010305578376129835,FDN
2009-11-30,FDN,0.00992434134287475,FDN
2009-12-31,FDN,0.010100261772044006,FDN
2010-01-31,FDN,0.011339795402550297,FDN
2010-02-28,FDN,0.009362189504600016,FDN
2010-03-31,FDN,0.007362774403065238,FDN
2010-04-30,FDN,0.008387009226307295,FDN
2010-05-31,FDN,0.007185946517361284,FDN
2010-06-30,FDN,0.00819848517873203,FDN
2010-07-31,FDN,0.006820642794922536,FDN
2010-08-31,FDN,0.007335391927148632,FDN
2010-09-30,FDN,0.012582798646440515,FDN
2010-10-31,FDN,0.013939469539541121,FDN
2010-11-30,FDN,0.017765810664205735,FDN
2010-12-31,FDN,0.018890051197125078,FDN
2011-01-31,FDN,0.017378362180378772,FDN
2011-02-28,FDN,0.016565600639215486,FDN
2011-03-31,FDN,0.00738968734509971,FDN
2011-04-30,FDN,0.008517681251699681,FDN
2011-05-31,FDN,0.006914111568808919,FDN
2011-06-30,FDN,0.00657728621722798,FDN
2011-07-31,FDN,0.005441312293196903,FDN
2011-08-31,FDN,0.004493492586001443,FDN
2011-09-30,FDN,0.0018829583353431722,FDN
2011-10-31,FDN,0.0008100550883780918,FDN
2011-11-30,FDN,4.589057056179381e-05,FDN
2011-12-31,FDN,0.000394330699931467,FDN
2012-01-31,FDN,0.0006219278266856379,FDN
2012-02-29,FDN,-0.00010229294445838685,FDN
2012-03-31,FDN,-0.00040830290297217027,FDN
2012-04-30,FDN,-0.0006263764664688008,FDN
2012-05-31,FDN,-0.0012904280191655786,FDN
2012-06-30,FDN,-0.003006919105244983,FDN
2012-07-31,FDN,-0.0019673511749945752,FDN
2012-08-31,FDN,-0.0011585852454841991,FDN
2012-09-30,FDN,-0.005982819328579475,FDN
2012-10-31,FDN,-0.0041991104378742705,FDN
2012-11-30,FDN,-0.00302851240198335,FDN
2012-12-31,FDN,-0.0017609790454906275,FDN
2013-01-31,FDN,-0.0005397696082163157,FDN
2013-02-28,FDN,0.0003947968805322528,FDN
2013-03-31,FDN,0.0009088856219365534,FDN
2013-04-30,FDN,0.00068728080001576,FDN
2013-05-31,FDN,0.000503030226692128,FDN
2013-06-30,FDN,0.0017829671958911478,FDN
2013-07-31,FDN,0.0013924070640098645,FDN
2013-08-31,FDN,0.0009162155098962426,FDN
2013-09-30,FDN,0.004736279472080433,FDN
2013-10-31,FDN,0.006922434093593851,FDN
2013-11-30,FDN,0.006811094858210475,FDN
2013-12-31,FDN,0.007530668676388492,FDN
2014-01-31,FDN,0.00844974796040771,FDN
2014-02-28,FDN,0.008405601641121195,FDN
2014-03-31,FDN,0.008657155115703826,FDN
2014-04-30,FDN,0.006034758355319282,FDN
2014-05-31,FDN,0.004931394674253966,FDN
2014-06-30,FDN,0.0018845400602102366,FDN
2014-07-31,FDN,0.0009236409777128637,FDN
2014-08-31,FDN,0.003031952410791781,FDN
2014-09-30,FDN,0.0029498696935213635,FDN
2014-10-31,FDN,0.002987115340302786,FDN
2014-11-30,FDN,-0.0009616753111629542,FDN
2014-12-31,FDN,-0.005777694218772288,FDN
2007-04-30,ICLN,-0.0028396601786714456,ICLN
2007-05-31,ICLN,-0.0023526725517823664,ICLN
2007-06-30,ICLN,-0.0016369639112323439,ICLN
2007-07-31,ICLN,0.004769143723372125,ICLN
2007-08-31,ICLN,0.015783394876506873,ICLN
2007-09-30,ICLN,0.006905059414436988,ICLN
2007-10-31,ICLN,0.008065562976999355,ICLN
2007-11-30,ICLN,0.01803281197945714,ICLN
2007-12-31,ICLN,0.01931503705184277,ICLN
2008-01-31,ICLN,0.024704646856538504,ICLN
2008-02-29,ICLN,0.008238686172841122,ICLN
2008-03-31,ICLN,0.005249110574134484,ICLN
2008-04-30,ICLN,0.004700726166501849,ICLN
2008-05-31,ICLN,0.0012582853974546435,ICLN
2008-06-30,ICLN,-0.001457675887297654,ICLN
2010-07-31,ICLN,-0.029642359978471818,ICLN
2010-08-31,ICLN,-0.031312240567365035,ICLN
2010-09-30,ICLN,-0.027986701524256256,ICLN
2010-10-31,ICLN,-0.029750065404733378,ICLN
2010-11-30,ICLN,-0.030109544003486602,ICLN
2010-12-31,ICLN,-0.03474121707275357,ICLN
2011-01-31,ICLN,-0.036178398345167076,ICLN
2011-02-28,ICLN,-0.03540010394922828,ICLN
2011-03-31,ICLN,-0.03196167288894925,ICLN
2011-04-30,ICLN,-0.02317334168569595,ICLN
2011-05-31,ICLN,-0.027662187541227935,ICLN
2011-06-30,ICLN,-0.0323697745966142,ICLN
2011-07-31,ICLN,-0.02780485113056628,ICLN
2011-08-31,ICLN,-0.029841229013258065,ICLN
2011-09-30,ICLN,-0.02433143648726114,ICLN
2011-10-31,ICLN,-0.030622040390477848,ICLN
2011-11-30,ICLN,-0.04259337238318784,ICLN
2011-12-31,ICLN,-0.04297246596965668,ICLN
2012-01-31,ICLN,-0.044786150431494545,ICLN
2012-02-29,ICLN,-0.037861579885500735,ICLN
2012-03-31,ICLN,-0.0333381141890832,ICLN
2012-04-30,ICLN,-0.03746479885367984,ICLN
2012-05-31,ICLN,-0.04031172367656621,ICLN
2012-06-30,ICLN,-0.0390340172607641,ICLN
2012-07-31,ICLN,-0.04098905772928142,ICLN
2012-08-31,ICLN,-0.03632414457362161,ICLN
2012-09-30,ICLN,-0.04036156418669351,ICLN
2012-10-31,ICLN,-0.03690821002874779,ICLN
2012-11-30,ICLN,-0.03633957697909082,ICLN
2012-12-31,ICLN,-0.028540831310374895,ICLN
2013-01-31,ICLN,-0.024078596757756487,ICLN
2013-02-28,ICLN,-0.02773598016575315,ICLN
2013-03-31,ICLN,-0.025591267401534924,ICLN
2013-04-30,ICLN,-0.029316894480614118,ICLN
2013-05-31,ICLN,-0.029855890523222423,ICLN
2013-06-30,ICLN,-0.03126516745293587,ICLN
2013-07-31,ICLN,-0.02955853204432484,ICLN
2013-08-31,ICLN,-0.025367690339953907,ICLN
2013-09-30,ICLN,-0.027433615113886284,ICLN
2013-10-31,ICLN,-0.0053646685231143855,ICLN
2013-11-30,ICLN,-0.009736173699239821,ICLN
2013-12-31,ICLN,-0.010989445403234922,ICLN
2014-01-31,ICLN,-0.011610011668107295,ICLN
2014-02-28,ICLN,-0.009590657719313285,ICLN
2014-03-31,ICLN,-0.00881991213852108,ICLN
2014-04-30,ICLN,-0.006049366974615769,ICLN
2014-05-31,ICLN,-0.004454548105578469,ICLN
2014-06-30,ICLN,-0.0004706923558636779,ICLN
2014-07-31,ICLN,-0.0010266931360184161,ICLN
2014-08-31,ICLN,0.0034980725593906294,ICLN
2014-09-30,ICLN,0.003411833925225852,ICLN
2014-10-31,ICLN,0.0009943792079606792,ICLN
2014-11-30,ICLN,-0.0025697978167944363,ICLN
2014-12-31,ICLN,-0.006894871120422119,ICLN
